id;nombre;nombreCompleto;edad;nacionalidad;puntuacion;potencial;equipo;precio;salarioSemana;posicion;foto
189944;L. Gassama;Lamine Gassama;30;Senegal;69;69;Göztepe SK;825000;11000;ST;https://cdn.sofifa.com/players/189/944/21_60.png
120312;M. Dawson;Michael Dawson;36;England;69;69;Nottingham Forest;210000;14000;CM;https://cdn.sofifa.com/players/120/312/21_60.png
244472;J. Cajuste;Jens-Lys Cajuste;20;Sweden;69;79;FC Midtjylland;1600000;8000;CB;https://cdn.sofifa.com/players/244/472/21_60.png
234488;M. Rygaard;Mikkel Rygaard;29;Denmark;69;69;FC Nordsjælland;1000000;7000;LB;https://cdn.sofifa.com/players/234/488/21_60.png
214776;O. Benítez;Óscar Benítez;27;Argentina;69;69;Delfín SC;1100000;500;RB;https://cdn.sofifa.com/players/214/776/21_60.png
200440;B. Bodin;Billy Bodin;28;Wales;69;69;Preston North End;1100000;14000;CAM;https://cdn.sofifa.com/players/200/440/21_60.png
186359;S. Aquino;Sergio Aquino;40;Paraguay;69;69;Club Libertad;0;500;GK;https://cdn.sofifa.com/players/186/359/21_60.png
233975;Caio Padricio;Caio Rodrigo Padricio Resende;28;Brazil;69;69;Atlético Clube Goianiense;775000;5000;CM;https://cdn.sofifa.com/players/233/975/21_60.png
232695;F. Sbuttoni;Franco Sbuttoni;31;Argentina;69;69;Central Córdoba;775000;6000;RM;https://cdn.sofifa.com/players/232/695/21_60.png
223223;K. Vandendriessche;Kévin Vandendriessche;30;France;69;69;KV Oostende;975000;6000;LB;https://cdn.sofifa.com/players/223/223/21_60.png
191222;Unai Medina;Unai Medina Pérez;30;Spain;69;69;UD Logroñés;825000;4000;CB;https://cdn.sofifa.com/players/191/222/21_60.png
203002;Kim Kee Hee;Kee Hee Kim;30;Korea Republic;69;69;Ulsan Hyundai FC;850000;4000;CB;https://cdn.sofifa.com/players/203/002/21_60.png
242426;E. Cetré;Edwuin Cetré;22;Colombia;69;79;Junior FC;1700000;2000;CB;https://cdn.sofifa.com/players/242/426/21_60.png
199563;B. Balaj;Bekim Balaj;29;Albania;69;69;SK Sturm Graz;1100000;12000;CB;https://cdn.sofifa.com/players/199/563/21_60.png
202491;T. Carroll;Tom Carroll;28;England;69;69;Queens Park Rangers;1000000;6000;CB;https://cdn.sofifa.com/players/202/491/21_60.png
199051;Yohan Tavares;Yohan Tavares;32;Portugal;69;69;CD Tondela;675000;4000;CDM;https://cdn.sofifa.com/players/199/051/21_60.png
252042;João Pedro;João Pedro Junqueira de Jesus;18;Brazil;69;84;Watford;2200000;4000;RB;https://cdn.sofifa.com/players/252/042/21_60.png
173450;J. Meredith;James Meredith;32;Australia;69;69;Perth Glory;650000;4000;CAM;https://cdn.sofifa.com/players/173/450/21_60.png
233098;S. Floranus;Sherel Floranus;21;Netherlands;69;77;SC Heerenveen;1400000;3000;LB;https://cdn.sofifa.com/players/233/098/21_60.png
226442;H. Pehlivan;Halil İbrahim Pehlivan;26;Turkey;69;70;Gençlerbirliği SK;1100000;8000;RM;https://cdn.sofifa.com/players/226/442/21_60.png
205054;K. Naismith;Kal Naismith;28;Scotland;69;69;Wigan Athletic;900000;3000;CB;https://cdn.sofifa.com/players/205/054/21_60.png
205565;D. Bulthuis;Dave Bulthuis;30;Netherlands;69;69;Ulsan Hyundai FC;850000;4000;CF;https://cdn.sofifa.com/players/205/565/21_60.png
230396;Weilson Leal;Weilson Emílio Leal Cintra;32;Brazil;69;69;Vasco da Gama;825000;7000;CDM;https://cdn.sofifa.com/players/230/396/21_60.png
203004;Yang Han Been;Han Been Yang;28;Korea Republic;69;71;FC Seoul;925000;5000;LM;https://cdn.sofifa.com/players/203/004/21_60.png
198908;I. Cofie;Isaac Cofie;28;Ghana;69;69;Sivasspor;925000;8000;CB;https://cdn.sofifa.com/players/198/908/21_60.png
251387;L. Díaz;Luis Díaz;21;Costa Rica;69;78;Columbus Crew SC;1600000;3000;ST;https://cdn.sofifa.com/players/251/387/21_60.png
237051;M. Turay;Mohamed Buya Turay;25;Sierra Leone;69;73;Hebei China Fortune FC;1400000;7000;CDM;https://cdn.sofifa.com/players/237/051/21_60.png
235515;Benito;Benito Ramírez del Toro;24;Spain;69;72;UD Las Palmas;1300000;5000;GK;https://cdn.sofifa.com/players/235/515/21_60.png
232699;L. Comas;Lautaro Comas;25;Argentina;69;72;Patronato;1300000;7000;CM;https://cdn.sofifa.com/players/232/699/21_60.png
210171;F. Malbašić;Filip Malbašić;27;Serbia;69;69;Cádiz CF;1100000;14000;LM;https://cdn.sofifa.com/players/210/171/21_60.png
176790;S. Aigner;Stefan Aigner;32;Germany;69;69;SV Wehen Wiesbaden;825000;5000;CB;https://cdn.sofifa.com/players/176/790/21_60.png
229271;P. Köpke;Pascal Köpke;24;Germany;69;74;1. FC Nürnberg;1400000;6000;RM;https://cdn.sofifa.com/players/229/271/21_60.png
228790;Aitor Buñuel;Aitor Buñuel Redrado;22;Spain;69;80;UD Almería;1600000;4000;CB;https://cdn.sofifa.com/players/228/790/21_60.png
223676;R. Renner;Rene Renner;26;Austria;69;70;LASK Linz;1200000;13000;RB;https://cdn.sofifa.com/players/223/676/21_60.png
243388;B. Sosa;Borna Sosa;22;Croatia;69;76;VfB Stuttgart;1300000;9000;ST;https://cdn.sofifa.com/players/243/388/21_60.png
191089;C. Wickham;Connor Wickham;27;England;69;70;Crystal Palace;1200000;25000;CM;https://cdn.sofifa.com/players/191/089/21_60.png
231538;B. Blasi;Brian Blasi;24;Argentina;69;75;Unión de Santa Fe;1300000;5000;CB;https://cdn.sofifa.com/players/231/538/21_60.png
182130;K. Németh;Krisztián Németh;31;Hungary;69;69;Columbus Crew SC;950000;5000;CM;https://cdn.sofifa.com/players/182/130/21_60.png
192370;M. Formica;Mauro Formica;32;Argentina;69;69;Newell's Old Boys;825000;7000;CM;https://cdn.sofifa.com/players/192/370/21_60.png
223603;F. Bredlow;Fabian Bredlow;25;Germany;69;73;VfB Stuttgart;1000000;8000;GK;https://cdn.sofifa.com/players/223/603/21_60.png
230515;Vagnão Junior;Vágner Nilson Rosa Cadete;28;Brazil;69;69;Ceará Sporting Club;1100000;7000;ST;https://cdn.sofifa.com/players/230/515/21_60.png
252275;N. Šipčić;Nikola Šipčić;25;Serbia;69;74;CD Tenerife;1200000;5000;GK;https://cdn.sofifa.com/players/252/275/21_60.png
225652;G. Pușcaș;George Pușcaș;24;Romania;69;75;Reading;1500000;7000;GK;https://cdn.sofifa.com/players/225/652/21_60.png
229236;M. Udol;Matthieu Udol;24;France;69;76;FC Metz;1300000;7000;CB;https://cdn.sofifa.com/players/229/236/21_60.png
247156;F. Mura;Facundo Mura;21;Argentina;69;81;Estudiantes de La Plata;1700000;5000;LM;https://cdn.sofifa.com/players/247/156/21_60.png
235125;J. Esquivel;Joaquín Esquivel;22;Mexico;69;80;FC Juárez;1700000;5000;ST;https://cdn.sofifa.com/players/235/125/21_60.png
207734;Paulinho;Paulo Henrique Soares dos Santos;25;Brazil;69;72;Hebei China Fortune FC;1300000;7000;CB;https://cdn.sofifa.com/players/207/734/21_60.png
230774;J. Clarke-Salter;Jake Clarke-Salter;22;England;69;78;Chelsea;1500000;26000;LM;https://cdn.sofifa.com/players/230/774/21_60.png
252022;G. Athanasiadis;Giorgos Athanasiadis;27;Greece;69;72;AEK Athens;925000;500;CB;https://cdn.sofifa.com/players/252/022/21_60.png
231868;L. Ruiz;Leonardo Ruiz;24;Colombia;69;76;UD Logroñés;1500000;4000;GK;https://cdn.sofifa.com/players/231/868/21_60.png
217532;M. El-Munir;Mohamed El-Munir;28;Libya;69;69;Los Angeles FC;900000;4000;LM;https://cdn.sofifa.com/players/217/532/21_60.png
226167;J. Dehm;Jannik Dehm;24;Germany;69;74;Holstein Kiel;1200000;7000;CDM;https://cdn.sofifa.com/players/226/167/21_60.png
207804;A. Bell;Amari'i Bell;26;England;69;72;Blackburn Rovers;1100000;18000;CAM;https://cdn.sofifa.com/players/207/804/21_60.png
231094;J. Rojas;Juan Diego Rojas;27;Ecuador;69;69;Delfín SC;1100000;500;LB;https://cdn.sofifa.com/players/231/094/21_60.png
231862;L. Castro;Leonardo Castro;28;Colombia;69;69;Independiente Medellín;1100000;3000;ST;https://cdn.sofifa.com/players/231/862/21_60.png
186550;F. Monzón;Fabián Monzón;33;Argentina;69;69;Atlético Tucumán;475000;6000;GK;https://cdn.sofifa.com/players/186/550/21_60.png
233911;Matos;José Joaquín Matos García;25;Spain;69;72;Málaga CF;1200000;5000;RWB;https://cdn.sofifa.com/players/233/911/21_60.png
234679;P. Sandler;Philippe Sandler;23;Netherlands;69;77;Manchester City;1400000;34000;CAM;https://cdn.sofifa.com/players/234/679/21_60.png
250807;H. Dervişoğlu;Halil Dervişoğlu;20;Turkey;69;81;FC Twente;1900000;5000;CB;https://cdn.sofifa.com/players/250/807/21_60.png
205496;Nicolas;David Nicolas Andrade;32;Brazil;69;69;Udinese;650000;6000;RB;https://cdn.sofifa.com/players/205/496/21_60.png
195256;A. Turan;Atila Turan;28;Turkey;69;69;MKE Ankaragücü;900000;12000;CAM;https://cdn.sofifa.com/players/195/256/21_60.png
240057;C. Mandouki;Cyril Mandouki;28;France;69;69;Paris FC;925000;5000;CM;https://cdn.sofifa.com/players/240/057/21_60.png
207546;Shim Dong Woon;Dong Woon Shim;30;Korea Republic;69;69;Pohang Steelers;1000000;4000;RB;https://cdn.sofifa.com/players/207/546/21_60.png
158394;K. Reichel;Ken Reichel;33;Germany;69;69;VfL Osnabrück;475000;6000;CB;https://cdn.sofifa.com/players/158/394/21_60.png
233146;S. Kurumaya;Shintaro Kurumaya;28;Japan;69;69;Kawasaki Frontale;900000;6000;CDM;https://cdn.sofifa.com/players/233/146/21_60.png
242619;C. Doucouré;Cheick Doucouré;20;Mali;69;81;Racing Club de Lens;1900000;13000;ST;https://cdn.sofifa.com/players/242/619/21_60.png
179899;A. Skúlason;Ari Skúlason;33;Iceland;69;69;KV Oostende;475000;6000;ST;https://cdn.sofifa.com/players/179/899/21_60.png
190907;Rhayner;Rhayner Santos Nascimento;29;Brazil;69;69;Sanfrecce Hiroshima;1000000;6000;ST;https://cdn.sofifa.com/players/190/907/21_60.png
189558;B. Salamon;Bartosz Salamon;29;Poland;69;69;SPAL;875000;15000;CB;https://cdn.sofifa.com/players/189/558/21_60.png
232823;H. Kawabe;Hayao Kawabe;24;Japan;69;72;Sanfrecce Hiroshima;1300000;5000;CM;https://cdn.sofifa.com/players/232/823/21_60.png
239768;A. Czerwiński;Alan Czerwiński;27;Poland;69;70;Lech Poznań;1000000;5000;LB;https://cdn.sofifa.com/players/239/768/21_60.png
193147;A. Gonçalves;Anthony Gonçalves;34;France;69;69;Stade Malherbe Caen;500000;4000;RM;https://cdn.sofifa.com/players/193/147/21_60.png
209532;D. Bachmann;Daniel Bachmann;25;Austria;69;74;Watford;1000000;6000;CB;https://cdn.sofifa.com/players/209/532/21_60.png
240164;D. Zuma;Dumisani Zuma;25;South Africa;69;72;Kaizer Chiefs;1300000;500;LM;https://cdn.sofifa.com/players/240/164/21_60.png
242075;J. Sargent;Josh Sargent;20;United States;69;82;SV Werder Bremen;2000000;10000;LM;https://cdn.sofifa.com/players/242/075/21_60.png
240795;Rodrigão;Rodrigo de Souza Prado;24;Brazil;69;73;Gil Vicente FC;1200000;4000;CAM;https://cdn.sofifa.com/players/240/795/21_60.png
235419;N. Dovedan;Nikola Dovedan;25;Austria;69;70;1. FC Nürnberg;1200000;6000;GK;https://cdn.sofifa.com/players/235/419/21_60.png
231835;T. Henry;Thomas Henry;25;France;69;72;Oud-Heverlee Leuven;1300000;8000;CB;https://cdn.sofifa.com/players/231/835/21_60.png
227995;L. Walsh;Liam Walsh;22;England;69;78;Bristol City;1600000;17000;LB;https://cdn.sofifa.com/players/227/995/21_60.png
222875;J. Kayembe;Joris Kayembe;25;Belgium;69;72;Sporting de Charleroi;1200000;6000;CAM;https://cdn.sofifa.com/players/222/875/21_60.png
219803;D. Cavaré;Dimitri Cavaré;25;France;69;74;FC Sion;1200000;13000;ST;https://cdn.sofifa.com/players/219/803/21_60.png
220826;L. Vásquez;Larry Vásquez;28;Colombia;69;69;Junior FC;925000;2000;CAM;https://cdn.sofifa.com/players/220/826/21_60.png
219546;J. Murillo;Jesús Murillo;26;Colombia;69;72;Independiente Medellín;1200000;2000;ST;https://cdn.sofifa.com/players/219/546/21_60.png
193177;A. Traoré;Adama Traoré;30;Ivory Coast;69;69;Melbourne Victory;825000;5000;CM;https://cdn.sofifa.com/players/193/177/21_60.png
183449;J. Jacobson;Joe Jacobson;33;Wales;69;69;Wycombe Wanderers;475000;7000;LB;https://cdn.sofifa.com/players/183/449/21_60.png
212121;J. Vanlerberghe;Jordi Vanlerberghe;24;Belgium;69;75;KV Mechelen;1300000;6000;CAM;https://cdn.sofifa.com/players/212/121/21_60.png
193688;N. Backman;Niklas Backman;31;Sweden;69;69;Aarhus GF;775000;6000;ST;https://cdn.sofifa.com/players/193/688/21_60.png
162223;A. Baumjohann;Alexander Baumjohann;33;Germany;69;69;Sydney FC;650000;5000;LWB;https://cdn.sofifa.com/players/162/223/21_60.png
211323;Pol García;Pol García Tena;25;Spain;69;73;Sint-Truidense VV;1200000;6000;LWB;https://cdn.sofifa.com/players/211/323/21_60.png
234359;Andoni López;Andoni López Saratxo;24;Spain;69;75;UD Logroñés;1300000;4000;RM;https://cdn.sofifa.com/players/234/359/21_60.png
208507;Dani Barrio;Daniel Barrio Álvarez;33;Spain;69;69;Málaga CF;575000;4000;RM;https://cdn.sofifa.com/players/208/507/21_60.png
251511;M. Zeghba;Moustapha Zeghba;29;Algeria;69;70;Damac FC;850000;8000;CB;https://cdn.sofifa.com/players/251/511/21_60.png
193143;Roderick Miranda;Roderick J. Gonçalves Miranda;29;Portugal;69;70;Wolverhampton Wanderers;1000000;30000;RM;https://cdn.sofifa.com/players/193/143/21_60.png
259191;M. Al-Tamari;Musa Al-Tamari;23;Jordan;69;75;Oud-Heverlee Leuven;1400000;7000;RB;https://cdn.sofifa.com/players/259/191/21_60.png
197240;N. Besara;Nahir Besara;29;Sweden;69;69;Örebro SK;1100000;3000;GK;https://cdn.sofifa.com/players/197/240/21_60.png
198776;J. Williams;Jonathan Williams;26;Wales;69;71;Charlton Athletic;1300000;5000;CAM;https://cdn.sofifa.com/players/198/776/21_60.png
244344;G. Masouras;Giannis Masouras;23;Greece;69;75;Górnik Zabrze;1300000;3000;CAM;https://cdn.sofifa.com/players/244/344/21_60.png
245368;G. Yalçın;Güven Yalçın;21;Turkey;69;78;Beşiktaş JK;1700000;22000;CDM;https://cdn.sofifa.com/players/245/368/21_60.png
184696;F. Santos;Flavio Santos;33;Mexico;69;69;FC Juárez;650000;7000;CAM;https://cdn.sofifa.com/players/184/696/21_60.png
230265;João Barnierie;João Everton Barnierie Cabral;24;Brazil;69;69;Oceânico FC;1000000;8000;CAM;https://cdn.sofifa.com/players/230/265/21_60.png
242041;M. Dräger;Mohamed Dräger;24;Tunisia;69;74;Olympiacos CFP;1200000;500;RM;https://cdn.sofifa.com/players/242/041/21_60.png
224890;Miguel Cardoso;Miguel Filipe Nunes Cardoso;26;Portugal;69;70;Os Belenenses;1200000;4000;ST;https://cdn.sofifa.com/players/224/890/21_60.png
235642;R. Yates;Ryan Yates;22;England;69;79;Nottingham Forest;1600000;17000;RM;https://cdn.sofifa.com/players/235/642/21_60.png
239738;J. Angulo;Jesús Angulo;22;Mexico;69;79;Club Atlas;1500000;5000;RW;https://cdn.sofifa.com/players/239/738/21_60.png
192634;Marc Mateu;Marc Mateu Sanjuán;30;Spain;69;69;C.D. Castellón;1000000;5000;RM;https://cdn.sofifa.com/players/192/634/21_60.png
200059;C. Coosemans;Colin Coosemans;27;Belgium;69;71;KAA Gent;875000;8000;CAM;https://cdn.sofifa.com/players/200/059/21_60.png
214191;R. Pérez;Rafael Pérez;30;Colombia;69;69;Club Atlético Talleres;850000;7000;RW;https://cdn.sofifa.com/players/214/191/21_60.png
222273;Jiang Zhipeng;Zhipeng Jiang;31;China PR;69;69;Shenzhen FC;750000;7000;CAM;https://cdn.sofifa.com/players/222/273/21_60.png
232623;Y. Ideguchi;Yosuke Ideguchi;23;Japan;69;74;Gamba Osaka;1400000;6000;CDM;https://cdn.sofifa.com/players/232/623/21_60.png
224137;M. Riquelme;Marcos Riquelme;31;Argentina;69;69;Club Bolívar;950000;500;CB;https://cdn.sofifa.com/players/224/137/21_60.png
232329;K. Kanatsızkuş;Kubilay Kanatsızkuş;23;Turkey;69;75;Yeni Malatyaspor;1500000;7000;CB;https://cdn.sofifa.com/players/232/329/21_60.png
253321;M. Corozo;Moisés Corozo;27;Ecuador;69;72;LDU Quito;1100000;500;CDM;https://cdn.sofifa.com/players/253/321/21_60.png
189065;F. Renzetti;Francesco Renzetti;32;Italy;69;69;Chievo Verona;650000;2000;ST;https://cdn.sofifa.com/players/189/065/21_60.png
204682;Rafael Lopes;Rafael Guimarães Lopes;28;Portugal;69;69;Legia Warszawa;1100000;7000;ST;https://cdn.sofifa.com/players/204/682/21_60.png
220876;F. Honorat;Franck Honorat;23;France;69;75;Stade Brestois 29;1400000;8000;RB;https://cdn.sofifa.com/players/220/876/21_60.png
233164;A. Muric;Arijanet Muric;21;Kosovo;69;79;Girona FC;1300000;3000;CB;https://cdn.sofifa.com/players/233/164/21_60.png
236492;Pedro Díaz;Pedro Díaz Fanjul;22;Spain;69;80;Real Sporting de Gijón;1700000;4000;CAM;https://cdn.sofifa.com/players/236/492/21_60.png
251852;K. Adeyemi;Karim Adeyemi;18;Germany;69;87;FC Red Bull Salzburg;2200000;5000;CAM;https://cdn.sofifa.com/players/251/852/21_60.png
184781;D. Petrić;Denis Petrić;32;Serbia;69;69;FC Nantes;650000;9000;RM;https://cdn.sofifa.com/players/184/781/21_60.png
251341;M. Aké;Marley Aké;19;France;69;78;Olympique de Marseille;1600000;11000;RM;https://cdn.sofifa.com/players/251/341/21_60.png
190669;O. Jansson;Oscar Jansson;29;Sweden;69;70;Örebro SK;850000;2000;LW;https://cdn.sofifa.com/players/190/669/21_60.png
227790;Jeong Seung Hyun;Seung Hyun Jeong;26;Korea Republic;69;73;Ulsan Hyundai FC;1200000;4000;GK;https://cdn.sofifa.com/players/227/790/21_60.png
230094;N. Stojiljković;Nikola Stojiljković;27;Serbia;69;69;Farense;1100000;4000;CB;https://cdn.sofifa.com/players/230/094/21_60.png
209359;B. O'Neill;Brandon O'Neill;26;Australia;69;72;Pohang Steelers;1300000;4000;CM;https://cdn.sofifa.com/players/209/359/21_60.png
214991;J. Pi;Jessy Pi;26;France;69;70;Stade Malherbe Caen;1200000;4000;RB;https://cdn.sofifa.com/players/214/991/21_60.png
215247;M. Ingvartsen;Marcus Ingvartsen;24;Denmark;69;73;1. FC Union Berlin;1400000;13000;CB;https://cdn.sofifa.com/players/215/247/21_60.png
243663;Júlio César;Júlio César de Freitas Filho;25;Brazil;69;74;CD Nacional;1200000;5000;RM;https://cdn.sofifa.com/players/243/663/21_60.png
190671;M. Frantz;Mike Frantz;33;Germany;69;69;Hannover 96;625000;12000;ST;https://cdn.sofifa.com/players/190/671/21_60.png
208592;M. Delgado;Marky Delgado;25;United States;69;71;Toronto FC;1200000;4000;CM;https://cdn.sofifa.com/players/208/592/21_60.png
226697;M. Laínez;Mauro Laínez;24;Mexico;69;75;Club Tijuana;1400000;9000;CB;https://cdn.sofifa.com/players/226/697/21_60.png
215177;F. Cerro;Francisco Cerro;32;Argentina;69;69;Central Córdoba;800000;6000;ST;https://cdn.sofifa.com/players/215/177/21_60.png
230352;João Gerster;João Rodolfo Gerster Magela;24;Brazil;69;69;Oceânico FC;1000000;8000;LWB;https://cdn.sofifa.com/players/230/352/21_60.png
253320;A. Manchot;Alejandro Manchot;31;Argentina;69;69;SD Aucas;775000;500;RB;https://cdn.sofifa.com/players/253/320/21_60.png
241026;T. Chancalay;Tomás Chancalay;21;Argentina;69;79;Club Atlético Colón;1700000;5000;LB;https://cdn.sofifa.com/players/241/026/21_60.png
251266;Y. Vorogovskiy;Yan Vorogovskiy;23;Kazakhstan;69;75;Beerschot AC;1300000;5000;LB;https://cdn.sofifa.com/players/251/266/21_60.png
198019;P. Testroet;Pascal Testroet;29;Germany;69;69;FC Erzgebirge Aue;1100000;6000;CB;https://cdn.sofifa.com/players/198/019/21_60.png
214659;N. Freire;Nicolás Freire;26;Argentina;69;71;U.N.A.M.;1100000;6000;LM;https://cdn.sofifa.com/players/214/659/21_60.png
223875;Y. Bammou;Yacine Bammou;28;Morocco;69;69;Stade Malherbe Caen;1100000;5000;GK;https://cdn.sofifa.com/players/223/875/21_60.png
229251;V. Mogoș;Vasile Mogoș;27;Romania;69;69;Chievo Verona;1100000;2000;CB;https://cdn.sofifa.com/players/229/251/21_60.png
214404;V. Huerta;Valber Huerta;26;Chile;69;72;Universidad Católica;1200000;6000;RM;https://cdn.sofifa.com/players/214/404/21_60.png
214916;F. Cordero;Fernando Cordero;32;Chile;69;69;Unión La Calera;650000;2000;ST;https://cdn.sofifa.com/players/214/916/21_60.png
226436;H. ter Avest;Hidde ter Avest;23;Netherlands;69;77;Udinese;1500000;7000;LM;https://cdn.sofifa.com/players/226/436/21_60.png
167812;S. Kaya;Semih Kaya;29;Turkey;69;69;Yeni Malatyaspor;875000;7000;RM;https://cdn.sofifa.com/players/167/812/21_60.png
168580;A. Rodríguez;Alberto Rodríguez;36;Peru;69;69;Alianza Lima;210000;500;ST;https://cdn.sofifa.com/players/168/580/21_60.png
204677;Oriol Rosell;Oriol Rosell Argerich;27;Spain;69;70;Orlando City SC;1100000;4000;RM;https://cdn.sofifa.com/players/204/677/21_60.png
231301;E. Saavedra;Erwin Saavedra;24;Bolivia;69;76;Club Bolívar;1300000;500;ST;https://cdn.sofifa.com/players/231/301/21_60.png
178565;B. Urribarri;Bruno Urribarri;33;Argentina;69;69;Patronato;475000;7000;RWB;https://cdn.sofifa.com/players/178/565/21_60.png
252037;Fábio Silva;Fábio Daniel Soares Silva;17;Portugal;69;85;Wolverhampton Wanderers;2100000;7000;LM;https://cdn.sofifa.com/players/252/037/21_60.png
252293;I. Jakobs;Ismail Jakobs;20;Germany;69;81;1. FC Köln;1900000;9000;LWB;https://cdn.sofifa.com/players/252/293/21_60.png
253061;B. Rodríguez;Brian Rodríguez;20;Uruguay;69;79;Los Angeles FC;1700000;4000;ST;https://cdn.sofifa.com/players/253/061/21_60.png
147846;M. Constantin;Marius Constantin;35;Romania;69;69;Universitatea Craiova;325000;4000;CB;https://cdn.sofifa.com/players/147/846/21_60.png
206472;Ko Kwang Min;Kwang Min Ko;31;Korea Republic;69;69;FC Seoul;925000;6000;CF;https://cdn.sofifa.com/players/206/472/21_60.png
220624;L. Acosta;Lucas Acosta;25;Argentina;69;75;Club Atlético Lanús;1100000;6000;CAM;https://cdn.sofifa.com/players/220/624/21_60.png
